id,cui,name,semtypes,text,entrezID,entrezName
D10545724.E27,C1332803,CTNNB1 gene,gngm,beta-catenin gene,1499,CTNNB1
D10545724.E28,C2948600,Aim,phsu,aim,,
D10545724.E29,C2603343,Study,resa,study,,
D10545724.E30,C1332803,CTNNB1 gene,gngm,beta-catenin gene,1499,CTNNB1
D10545724.E31,C1414672,FOXD3 gene,gngm,genesis,27022,FOXD3
D10545724.E32,C0014132,Endocrine Gland Neoplasms,neop,endocrine tumors,,
D10545724.E33,C0030274,Pancreas,bpoc,pancreas,,
D10545724.E34,C0449851,Techniques,ftcn,METHODS,,
D10545724.E35,C1335302,Pancreatic Ductal Adenocarcinoma,neop,ductal pancreatic adenocarcinomas,,
D10545724.E36,C0887833,"Carcinoma, Pancreatic Ductal",neop,ductal pancreatic cancer,,
D10545724.E37,C0007600,Cultured Cell Line,cell,cell lines,,
D10545724.E38,C0242363,Islet Cell Tumor,neop,endocrine pancreatic tumors,,
D10545724.E39,C0026882,Mutation,genf,mutations,,
D10545724.E40,C0015295,Exons,"bacs,nnon",exon,,
D10545724.E41,C1332803,CTNNB1 gene,gngm,beta-catenin gene,1499,CTNNB1
D10545724.E42,C1519159,SSCP Analysis,mbrt,single-strand       conformation polymorphism analysis,,
D10545724.E43,C0917792,"Sequence Determinations, DNA","lbpr,mbrt",DNA sequencing,,
D10545724.E44,C1335302,Pancreatic Ductal Adenocarcinoma,neop,ductal pancreatic adenocarcinomas,,
D10545724.E45,C0175996,Protoplasm,celc,intracellular,,
D10545724.E46,C1332803,CTNNB1 gene,gngm,beta-catenin,1499,CTNNB1
D10545724.E47,C0021044,Immunohistochemistry,diap,immunohistochemistry,,
D10545724.E48,C1515926,Alteration,idcn,alterations,,
D10545724.E49,C1332803,CTNNB1 gene,gngm,beta-catenin        gene,1499,CTNNB1
D10545724.E50,C1274040,Result,ftcn,RESULTS,,
D10545724.E51,C0242363,Islet Cell Tumor,neop,endocrine pancreatic tumors,,
D10545724.E52,C0235974,Pancreatic carcinoma,neop,pancreatic cancer,,
D10545724.E53,C0007600,Cultured Cell Line,cell,cell lines,,
D10545724.E54,C0026882,Mutation,genf,mutations,,
D10545724.E55,C0015295,Exons,"bacs,nnon",exon,,
D10545724.E56,C1332803,CTNNB1 gene,gngm,beta-catenin       gene,1499,CTNNB1
D10545724.E57,C0175996,Protoplasm,celc,Intracellular,,
D10545724.E58,C0105770,beta catenin,"aapp,bacs",beta-catenin,,
D10545724.E59,C1518422,Negation,ftcn,not,,
D10545724.E60,C0281361,Adenocarcinoma of pancreas,neop,pancreatic adenocarcinomas,,
D10545724.E61,C1707478,Conclusion,idcn,CONCLUSION,,
D10545724.E62,C1511726,Data,idcn,data,,
D10545724.E63,C1332803,CTNNB1 gene,gngm,beta-catenin        gene,1499,CTNNB1
D10545724.E64,C0205164,Major,qlco,major,,
D10545724.E65,C1332803,CTNNB1 gene,gngm,beta-catenin,1499,CTNNB1
D10545724.E66,,,gngm,Tcf,3172,HNF4A
D10545724.E67,C1518422,Negation,ftcn,not,,
D10545724.E68,C1414672,FOXD3 gene,gngm,genesis,27022,FOXD3
D10545724.E69,C0030297,Pancreatic Neoplasm,neop,pancreatic tumors,,
D10551902.E1,C0206558,Simplexvirus,virs,Herpes simplex virus,,
D10551902.E2,C0127400,Mediator brand of benfluorex hydrochloride,"orch,phsu",mediated,,
D10551902.E3,C0063695,Intercellular adhesion molecule 1,"aapp,imft",ICAM-1,,
D10551902.E4,C1517499,Gene Transfer,mbrt,gene transfer,,
D10551902.E5,C1519697,Tumorigenicity,patf,tumorigenicity,,
D10551902.E6,C1519680,Tumor Immunity,dsyn,tumor immunity,,
D10551902.E7,C1706907,Background,cnce,BACKGROUND,,
D10551902.E8,C0007578,Cell Adhesion Molecules,"aapp,bacs",cellular adhesion molecules,,
D10551902.E9,C0205224,Essential,qlco,essential,,
D10551902.E10,C0449432,Component object,mnob,components,,
D10551902.E11,C0206431,Antigen Presentation,celf,antigen presentation,,
D10551902.E12,C0301872,Immune response,ortf,immune response,,
D10551902.E13,C0006826,Malignant Neoplasms,neop,cancer,,
D10551902.E14,C1517499,Gene Transfer,mbrt,gene transfer,,
D10551902.E15,C0019340,herpes,dsyn,herpes,,
D10551902.E16,C1520007,viral vector,phsu,viral amplicon vectors,,
D10551902.E17,C0206558,Simplexvirus,virs,HSV,,
D10551902.E18,C0205148,Surface,spco,surface,,
D10551902.E19,C0007578,Cell Adhesion Molecules,"aapp,bacs",adhesion molecules,,
D10551902.E20,C3245505,potential,qlco,potential,,
D10551902.E21,C0027651,Neoplasms,neop,tumor,,
D10551902.E22,C0063695,Intercellular adhesion molecule 1,"aapp,imft",intercellular adhesion molecule-1,,
D10551902.E23,C0027651,Neoplasms,neop,tumor,,
D10551902.E24,C0520510,Materials,sbst,MATERIALS,,
D10551902.E25,C0449851,Techniques,ftcn,METHODS,,
D10551902.E26,C0086418,Homo sapiens,humn,human,,
D10551902.E27,C1334074,ICAM1 gene,gngm,ICAM-1,3383,ICAM1
D10551902.E28,C0017337,Genes,gngm,gene,,
D10551902.E29,C0206558,Simplexvirus,virs,HSV,,
D10551902.E30,C0086022,Cloning Vectors,nnon,vector,,
D10551902.E31,C1882695,Rat Hepatocellular Carcinoma,neop,rat hepatocellular carcinoma,,
D10551902.E32,C1527249,Colorectal Cancer,neop,colorectal cancer,,
D10551902.E33,C0682523,human cell line,cell,human colorectal cancer cell       line,,
D10551902.E34,C0699040,Cell surface,celc,Cell surface,,
D10551902.E35,C0063695,Intercellular adhesion molecule 1,"aapp,imft",ICAM-1,,
D10551902.E36,C0016263,Flow Cytometry,lbpr,flow cytometry,,
D10551902.E37,C0024264,Lymphocyte,cell,Lymphocyte,,
D10551902.E38,C0206558,Simplexvirus,virs,HSV,,
D10551902.E39,C0007634,Cells,cell,cells,,
D10551902.E40,C0007634,Cells,cell,cells,,
D10551902.E41,C0206558,Simplexvirus,virs,HSV,,
D10551902.E42,C1518422,Negation,ftcn,not,,
D10551902.E43,C0598077,Intercellular cell adhesion molecule,"aapp,bacs",ICAM,,
D10551902.E44,C0017337,Genes,gngm,gene,,
D10551902.E45,C1519697,Tumorigenicity,patf,Tumorigenicity,,
D10551902.E46,C0206558,Simplexvirus,virs,HSV,,
D10551902.E47,C0431085,"Tumor cells, uncertain whether benign or malignant",cell,tumor cells,,
D10551902.E48,C2348628,Syngeneic,qlco,syngeneic,,
D10551902.E49,C0324533,"BUF, Rat Strain",mamm,Buffalo rats,,
D10551902.E50,C0020971,Immunization,topp,immunization,,
D10551902.E51,C1522449,Therapeutic radiology procedure,topp,irradiated,,
D10551902.E52,C3842590,10%,fndg,"10,",,
D10551902.E53,C3811628,ribosome-associated ubiquitin-dependent protein catabolic process,celf,rads,,
D10551902.E54,C0206558,Simplexvirus,virs,HSV,,
D10551902.E55,C0431085,"Tumor cells, uncertain whether benign or malignant",cell,tumor cells,,
D10551902.E56,C1280500,Effect,qlco,effect,,
D10551902.E57,C0598934,tumor growth,neop,tumor growth,,
D10551902.E58,C1274040,Result,ftcn,RESULTS,,
D10551902.E59,C0702093,/minute,tmco,min,,
D10551902.E60,C0431085,"Tumor cells, uncertain whether benign or malignant",cell,tumor cells,,
D10551902.E61,C0449822,Multiplicity,qnco,multiplicity,,
D10551902.E62,C3714514,Infection,patf,infection,,
D10551902.E63,C0205250,High,qlco,high-,,
D10551902.E64,C0441889,Levels (qualifier value),qlco,level,,
D10551902.E65,C0699040,Cell surface,celc,cell surface,,
D10551902.E66,C0086418,Homo sapiens,humn,human,,
D10551902.E67,C0598077,Intercellular cell adhesion molecule,"aapp,bacs",ICAM,,
D10551902.E68,C0332232,Approximate,qlco,approximately,,
D10551902.E69,C0431085,"Tumor cells, uncertain whether benign or malignant",cell,tumor cells,,
D10551902.E70,C0034693,Rattus norvegicus,mamm,rat,,
D10551902.E71,C0086418,Homo sapiens,humn,human,,
D10551902.E72,C0431085,"Tumor cells, uncertain whether benign or malignant",cell,tumor cells,,
D10551902.E73,C0024264,Lymphocyte,cell,lymphocytes,,
D10551902.E74,C0206558,Simplexvirus,virs,HSV,,
D10551902.E75,C0007634,Cells,cell,cells,,
D10551902.E76,C0442805,Increase,ftcn,increase,,
D10551902.E77,C0332448,Infiltration,ftcn,infiltration,,
D10551902.E78,,,gngm,CD4,920,CD4
D10551902.E79,C0024264,Lymphocyte,cell,lymphocytes,,
D10551902.E80,C1515655,in vivo,spco,in vivo,,
D10551902.E81,C0392756,Reduced,qlco,decreased,,
D10551902.E82,C1519697,Tumorigenicity,patf,tumorigenicity,,
D10551902.E83,C0020971,Immunization,topp,Immunization,,
D10551902.E84,C1522449,Therapeutic radiology procedure,topp,irradiated,,
D10551902.E85,C0206558,Simplexvirus,virs,HSV,,
D10551902.E86,C0007634,Cells,cell,cells,,
D10551902.E87,C0018270,Growth,orgf,growth,,
D10551902.E88,C0332282,Following,tmco,subsequent,,
D10551902.E89,C1533685,Injection procedure,topp,injected,,
D10551902.E90,C0030551,parent,idcn,parental,,
D10551902.E91,C0431085,"Tumor cells, uncertain whether benign or malignant",cell,tumor cells,,
D10551902.E92,C1707478,Conclusion,idcn,CONCLUSIONS,,
D10551902.E93,C0206558,Simplexvirus,virs,HSV,,
D10551902.E94,C0127400,Mediator brand of benfluorex hydrochloride,"orch,phsu",mediated,,
D10551902.E95,C1517499,Gene Transfer,mbrt,gene transfer,,
D10551902.E96,C0442799,Efficient,qlco,efficient,,
D10551902.E97,C0449851,Techniques,ftcn,method,,
D10551902.E98,C0392747,Changing,ftcn,modifying,,
D10551902.E99,C0699040,Cell surface,celc,cell surface,,
D10551902.E100,C0007578,Cell Adhesion Molecules,"aapp,bacs",adhesion       molecules,,
D10551902.E101,C0442805,Increase,ftcn,Increased,,
D10551902.E102,C0027651,Neoplasms,neop,tumor,,
D10551902.E103,C0063695,Intercellular adhesion molecule 1,"aapp,imft",ICAM-1,,
D10551902.E104,C1555307,promise,idcn,promising,,
D10551902.E105,C0439662,Immune,ftcn,immune,,
D10551902.E106,C0006826,Malignant Neoplasms,neop,cancer,,
D10567879.E1,C2347610,Chemosensitivity,fndg,Chemosensitivity,,
D10567879.E2,C2239176,Liver carcinoma,neop,hepatocellular carcinoma,,
D10567879.E3,C0682523,human cell line,cell,human hepatocellular carcinoma cell line,,
D10567879.E4,C0597712,BCL-2 Protein,"aapp,bacs",bcl-2 protein,,
D10567879.E5,C0597712,BCL-2 Protein,"aapp,bacs",Bcl-2 protein,,
D10567879.E6,C0205447,One,qnco,one,,
D10567879.E7,C0205164,Major,qlco,major,,
D10567879.E8,C1564881,Apoptosis Regulatory Proteins,"aapp,bacs",apoptosis regulators,,
D10567879.E9,C2603343,Study,resa,study,,
D10567879.E10,C1280500,Effect,qlco,effect,,
D10567879.E11,C0597712,BCL-2 Protein,"aapp,bacs",Bcl-2 protein,,
D10567879.E12,C2347610,Chemosensitivity,fndg,chemosensitivity,,
D10567879.E13,C2239176,Liver carcinoma,neop,hepatocellular       carcinoma,,
D10567879.E14,C0682523,human cell line,cell,human hepatocellular       carcinoma cell line,,
D10567879.E15,C0949466,Western Blot,lbpr,Western blot analysis,,
D10567879.E16,C0376515,BCL2 gene,gngm,Bcl-2,596,BCL2
D10567879.E17,C0219474,Bax protein,"aapp,bacs",Bax       proteins,581,BAX
D10567879.E18,C0007634,Cells,cell,cells,,
D10567879.E19,C1521970,Characteristics,qlco,Characteristic,,
D10567879.E20,C1521970,Characteristics,qlco,features,,
D10567879.E21,C0678133,Taxol,"orch,phsu",Taxol,,
D10567879.E22,C0013089,Doxorubicin,"antb,orch",doxorubicin,,
D10567879.E23,C0205263,Induce (action),ftcn,induced,,
D10567879.E24,C0162638,Apoptosis,celf,apoptosis,,
D10567879.E25,C0059249,annexin A5,"aapp,bacs",Annexin-V,,
D10567879.E26,C1510438,Assay,lbpr,assay,,
D10567879.E27,C0600528,In Situ Nick-End Labeling,mbrt,TUNEL,,
D10567879.E28,C0057142,DAPI,"orch,phsu",DAPI,,
D10567879.E29,C1547014,*Constant,qnco,constant,,
D10567879.E30,C0219474,Bax protein,"aapp,bacs",Bax protein,581,BAX
D10567879.E31,C0036658,Esthesia,ortf,sense,,
D10567879.E32,C0017471,Germ Cells,cell,gene-transfected QGY-7703 cells,,
D10567879.E33,C0376515,BCL2 gene,gngm,Bcl-2,596,BCL2
D10567879.E34,C0007634,Cells,cell,cells,,
D10567879.E35,C0205172,More,ftcn,more,,
D10567879.E36,C2827757,Antimicrobial Resistance Result,lbtr,resistant,,
D10567879.E37,C0678133,Taxol,"orch,phsu",Taxol,,
D10567879.E38,C0013089,Doxorubicin,"antb,orch",doxorubicin,,
D10567879.E39,C0392756,Reduced,qlco,decreased,,
D10567879.E40,C0376515,BCL2 gene,gngm,Bcl-2,596,BCL2
D10567879.E41,C0007634,Cells,cell,cells,,
D10567879.E42,C0205172,More,ftcn,more,,
D10567879.E43,C0332324,Sensitive,ftcn,sensitive,,
D10567879.E44,C0013227,Pharmaceutical Preparations,phsu,drugs,,
D10567879.E45,C0376515,BCL2 gene,gngm,Bcl-2,596,BCL2
D10567879.E46,C1947931,Direct (qualifier),qlco,directly,,
D10567879.E47,C0205351,Proportional,qlco,proportional,,
D10567879.E48,C0007634,Cells,cell,cells,,
D10567879.E49,C0678133,Taxol,"orch,phsu",Taxol,,
D10567879.E50,C0013089,Doxorubicin,"antb,orch",doxorubicin,,
D10567879.E51,C0947647,Manipulation procedure,topp,manipulation,,
D10567879.E52,C0376515,BCL2 gene,gngm,Bcl-2,596,BCL2
D10567879.E53,C0279000,Liver and Intrahepatic Biliary Tract Carcinoma,neop,liver cancer,,
D10567879.E54,C0003392,Antineoplastic Agents,"orch,phsu",chemotherapeutic agents,,
D10567906.E1,C0347984,During,tmco,Over-,,
D10567906.E2,C0332268,Lacking,qlco,lack,,
D10567906.E3,C0080113,Retinoblastoma Protein,"aapp,bacs",retinoblastoma protein,,
D10567906.E4,C0178874,Tumor Progression,neop,tumor       progression,,
D10567906.E5,C2939419,Secondary Neoplasm,neop,metastasis,,
D10567906.E6,C2239176,Liver carcinoma,neop,hepatocellular carcinoma,,
D10567906.E7,C0035335,Retinoblastoma,neop,retinoblastoma,,
D10567906.E8,C0596611,Gene Mutation,genf,gene alteration,,
D10567906.E9,C1512409,Hepatocarcinogenesis,neop,hepatocarcinogenesis,,
D10567906.E10,C0035335,Retinoblastoma,neop,Rb,,
D10567906.E11,C1171362,protein expression,genf,protein expression,,
D10567906.E12,C0543467,Operative Surgical Procedures,hlca,surgically,,
D10567906.E13,C1521996,Resected,qlco,resected,,
D10567906.E14,C0370003,Specimen,sbst,specimens,,
D10567906.E15,C1547217,Non-malignant neoplasm,inpr,non-cancerous,,
D10567906.E16,C0736268,Liver parenchyma,bpoc,liver tissues,,
D10567906.E17,C1623038,Cirrhosis,dsyn,cirrhosis,,
D10567906.E18,C0019189,"Hepatitis, Chronic",dsyn,chronic hepatitis,,
D10567906.E19,C0549177,Large,qnco,large,,
D10567906.E20,C0028259,Nodule,acab,nodules,,
D10567906.E21,C0740175,Before values,qlco,pre-,,
D10567906.E22,C0006826,Malignant Neoplasms,neop,cancerous,,
D10567906.E23,C0334000,Adenomatous hyperplasia,patf,adenomatous hyperplasias,,
D10567906.E24,C1513183,Metastatic Lesion,fndg,metastatic lesions,,
D10567906.E25,C2239176,Liver carcinoma,neop,hepatocellular carcinoma,,
D10567906.E26,,,gngm,All,613,BCR
D10567906.E27,C1547217,Non-malignant neoplasm,inpr,non-cancerous,,
D10567906.E28,C0736268,Liver parenchyma,bpoc,liver tissues,,
D10567906.E29,C0549177,Large,qnco,large,,
D10567906.E30,C0028259,Nodule,acab,nodules,,
D10567906.E31,C0334000,Adenomatous hyperplasia,patf,adenomatous hyperplasias,,
D10567906.E32,C0205307,Normal,qlco,normal,,
D10567906.E33,C0035335,Retinoblastoma,neop,Rb,,
D10567906.E34,C1171362,protein expression,genf,protein       expression,,
D10567906.E35,C0237102,Role change,inbe,Altered Rb,,
D10567906.E36,C0035335,Retinoblastoma,neop,Rb,,
D10567906.E37,C1171362,protein expression,genf,protein expression,,
D10567906.E38,C0332268,Lacking,qlco,lack,,
D10567906.E39,C0080113,Retinoblastoma Protein,"aapp,bacs",Rb protein,,
D10567906.E40,C0347984,During,tmco,over-,,
D10567906.E41,C1415491,HCCS gene,gngm,HCCs,3052,HCCS
D10567906.E42,C0027651,Neoplasms,neop,tumor,,
D10567906.E43,C2945687,Differentiation,ftcn,differentiation,,
D10567906.E44,C0441800,Grade,clas,grade,,
D10567906.E45,C0237102,Role change,inbe,altered Rb,,
D10567906.E46,C0035335,Retinoblastoma,neop,Rb,,
D10567906.E47,C1171362,protein expression,genf,protein       expression,,
D10567906.E48,C0205170,Good,qlco,well,,
D10567906.E49,C0205081,Moderate (severity modifier),qlco,moderately,,
D10567906.E50,C0205617,Poorly differentiated,qlco,poorly differentiated,,
D10567906.E51,C0027651,Neoplasms,neop,tumors,,
D10567906.E52,C0205081,Moderate (severity modifier),qlco,moderately,,
D10567906.E53,C0205615,Well Differentiated,qlco,well-differentiated,,
D10567906.E54,C0205169,Bad,qlco,poorly,,
D10567906.E55,C0205081,Moderate (severity modifier),qlco,moderately,,
D10567906.E56,C0007589,Cell Differentiation process,celf,differentiated,,
D10567906.E57,C0021149,Incidence,qnco,Incidences,,
D10567906.E58,C0080113,Retinoblastoma Protein,"aapp,bacs",Rb       protein,,
D10567906.E59,C0332197,Absent,ftcn,absence,,
D10567906.E60,C0347984,During,tmco,over-,,
D10567906.E61,C0205250,High,qlco,higher,,
D10567906.E62,C0205081,Moderate (severity modifier),qlco,moderately,,
D10567906.E63,C0205615,Well Differentiated,qlco,well-differentiated,,
D10567906.E64,C0027651,Neoplasms,neop,tumors,,
D10567906.E65,C0205250,High,qlco,higher,,
D10567906.E66,C0205617,Poorly differentiated,qlco,poorly differentiated,,
D10567906.E67,C0027651,Neoplasms,neop,tumors,,
D10567906.E68,C0080113,Retinoblastoma Protein,"aapp,bacs",Rb protein,,
D10567906.E69,C0332197,Absent,ftcn,absence,,
D10567906.E70,C0347984,During,tmco,over-,,
D10567906.E71,C1513183,Metastatic Lesion,fndg,metastatic lesions,,
D10567906.E72,C2239176,Liver carcinoma,neop,HCC,,
D10567906.E73,C0021149,Incidence,qnco,incidence,,
D10567906.E74,C0237102,Role change,inbe,altered Rb,,
D10567906.E75,C0035335,Retinoblastoma,neop,Rb,,
D10567906.E76,C1171362,protein expression,genf,protein expression,,
D10567906.E77,C0332197,Absent,ftcn,absence,,
D10567906.E78,C0347984,During,tmco,over-,,
D10567906.E79,C0205250,High,qlco,higher,,
D10567906.E80,C1402294,Primary Lesion,dsyn,primary lesions,,
D10567906.E81,C0700325,Patient observation,hlca,observations,,
D10567906.E82,C0205250,High,qlco,elevated,,
D10567906.E83,C0332197,Absent,ftcn,absent,,
D10567906.E84,C0080113,Retinoblastoma Protein,"aapp,bacs",Rb protein,,
D10567906.E85,C0178874,Tumor Progression,neop,tumor progression,,
D10567906.E86,C0027627,Neoplasm Metastasis,neop,metastatic disease,,
D10567906.E87,C0598935,Tumor Initiation,neop,tumor initiation,,
D10567906.E88,C0868928,Case (situation),ftcn,cases,,
D10567906.E89,C2239176,Liver carcinoma,neop,HCC,,
D10567906.E90,C3272375,Integer Data Type,inpr,Int,,
D10567906.E91,C0006826,Malignant Neoplasms,neop,Cancer,,
D10567906.E92,C0032952,Prednisone,"horm,orch,phsu",Pred,,
D10569800.E1,C0205054,Hepatic,blor,Hepatic,,
D10569800.E2,C0001347,Acute-Phase Proteins,"aapp,bacs",acute-phase protein,,
D10569800.E3,C0017337,Genes,gngm,genes,,
D10569800.E4,C0596263,Carcinogenesis,neop,carcinogenesis,,
D10569800.E5,C0600434,Peroxisome Proliferators,hops,peroxisome proliferators,,
D10569800.E6,C2699424,Concern,idcn,Concern,,
D10569800.E7,C0600434,Peroxisome Proliferators,hops,peroxisome proliferator,,
D10569800.E8,C0043335,Xenobiotics,"bacs,hops",xenobiotic,,
D10569800.E9,,,gngm,PPs,5464,PPA1
D10569800.E10,C3245505,potential,qlco,potent,,
D10569800.E11,C0035804,Rodent,mamm,rodents,,
D10569800.E12,C0858970,Carcinogenicity,neop,carcinogenicity,,
D10569800.E13,,,gngm,PPs,5464,PPA1
D10569800.E14,C0205182,Atypical,qlco,atypical,,
D10569800.E15,C0205156,Previous,tmco,former,,
D10569800.E16,C1515926,Alteration,idcn,alterations,,
D10569800.E17,C0166418,Peroxisome Proliferator-Activated Receptors,"aapp,rcpt",PP-activated receptor,,
D10569800.E18,C0166418,Peroxisome Proliferator-Activated Receptors,"aapp,rcpt",PPAR,5464,PPA1
D10569800.E19,C0017337,Genes,gngm,genes,,
D10569800.E20,C0026879,Mutagens,hops,mutagenicity,,
D10569800.E21,C0017337,Genes,gngm,genes,,
D10569800.E22,C1705242,Different,qlco,differential,,
D10569800.E23,C1515670,mRNA Expression,genf,mRNA expression,,
D10569800.E24,C0541760,Hepatic adenoma,neop,hepatic adenomas,,
D10569800.E25,C0205117,Adjacent,spco,adjacent,,
D10569800.E26,C1518422,Negation,ftcn,non-,,
D10569800.E27,C0023903,Liver neoplasms,neop,tumor liver,,
D10569800.E28,C0034693,Rattus norvegicus,mamm,rats,,
D10569800.E29,C3245505,potential,qlco,potent,,
D10569800.E30,C0600434,Peroxisome Proliferators,hops,PP,,
D10569800.E31,C0525129,"WY 14,643","orch,phsu",Wy-14643,,
D10569800.E32,C0442805,Increase,ftcn,increased,,
D10569800.E33,C0001347,Acute-Phase Proteins,"aapp,bacs",acute-phase protein,,
D10569800.E34,C0017337,Genes,gngm,gene,,
D10569800.E35,C0201856,Alpha-1-antitrypsin measurement,lbpr,alpha-1 antitrypsin,,
D10569800.E36,C0392756,Reduced,qlco,decreased,,
D10569800.E37,C1524119,urinary,qlco,urinary,,
D10569800.E38,C0301684,alpha-2 globulin,"aapp,bacs",alpha2-urinary globulin,,
D10569800.E39,C0027651,Neoplasms,neop,tumors,,
D10569800.E40,C2348205,Similarity,qlco,Similar,,
D10569800.E41,C0443172,Changed status,qnco,changes,,
D10569800.E42,C0541760,Hepatic adenoma,neop,hepatic adenomas,,
D10569800.E43,C0012200,Diethylnitrosamine,"hops,orch",diethylnitrosamine,,
D10569800.E44,C0031412,Phenobarbital,"orch,phsu",phenobarbital,,
D10569800.E45,C0442711,Protocols documentation,inpr,protocol,,
D10569800.E46,C0332268,Lacking,qlco,lack,,
D10569800.E47,C0037791,Specificity,qnco,specificity,,
D10569800.E48,C0600434,Peroxisome Proliferators,hops,PP,,
D10569800.E49,C0205263,Induce (action),ftcn,induced,,
D10569800.E50,C0027651,Neoplasms,neop,tumors,,
D10569800.E51,C1524062,Additional,ftcn,Additional,,
D10569800.E52,C0001347,Acute-Phase Proteins,"aapp,bacs",APP,,
D10569800.E53,C0017337,Genes,gngm,genes,,
D10569800.E54,C0007841,Ceruloplasmin,"aapp,enzy",ceruloplasmin,,
D10569800.E55,C0018595,Haptoglobins,"aapp,bacs",haptoglobin,3240,HP
D10569800.E56,C0016006,Fibrinogen,"aapp,bacs,phsu",fibrinogen,,
D10569800.E57,C0029297,Orosomucoid,"aapp,bacs",alpha1-acid       glycoprotein,146,ADRA1D
D10569800.E58,C0205263,Induce (action),ftcn,induced,,
D10569800.E59,C0027651,Neoplasms,neop,tumors,,
D10569800.E60,C0023884,Liver,bpoc,livers,,
D10569800.E61,C0034693,Rattus norvegicus,mamm,rats,,
D10569800.E62,C1705242,Different,qlco,different,,
D10569800.E63,C0600434,Peroxisome Proliferators,hops,PP,,
D10569800.E64,C0026809,Mus,mamm,Mice,,
D10569800.E65,C3844638,Either,fndg,either,,
D10569800.E66,C0136960,phthalates,orch,phthalate,,
D10569800.E67,C0205216,Decreased,qnco,decreased,,
D10569800.E68,C0205054,Hepatic,blor,hepatic,,
